hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 4.08033, 2.73895, 4.08174, 2.73937, 4.08119, 2.73874, 0, 0
2, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
3, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
4, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
5, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
6, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
7, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
8, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
9, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
10, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
11, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
12, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
13, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
14, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
15, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
16, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
17, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
18, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
19, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
20, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
21, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
22, 0.00000, 4.08035, 2.73895, 4.08176, 2.73937, 4.0812, 2.73875, 0, 0
23, 0.00000, 2.40931, 2.73047, 2.41024, 2.73106, 2.4099, 2.73052, 0, 0
24, 0.00000, 0.84249, 2.72785, 0.842994, 2.72856, 0.842849, 2.7281, 0, 0
