hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 29.9173, 14.7495, 29.935, 14.7507, 29.9291, 14.7449, 0, 0
2, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
3, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
4, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
5, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
6, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
7, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
8, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
9, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
10, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
11, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
12, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
13, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
14, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
15, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
16, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
17, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
18, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
19, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
20, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
21, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
22, 0.00000, 29.9176, 14.7497, 29.9353, 14.7509, 29.9294, 14.745, 0, 0
23, 0.00000, 29.9183, 14.7502, 29.9358, 14.7513, 29.9299, 14.7455, 0, 0
24, 0.00000, 29.9185, 14.7513, 29.935, 14.7519, 29.9293, 14.7466, 0, 0
25, 0.00000, 33.4129, 16.3804, 33.4298, 16.38, 33.4238, 16.3749, 0, 0
26, 0.00000, 33.4132, 16.3811, 33.4295, 16.3803, 33.4236, 16.3755, 0, 0
27, 0.00000, 33.4141, 16.3828, 33.4288, 16.3811, 33.4232, 16.3771, 0, 0
28, 0.00000, 33.4142, 16.3831, 33.4285, 16.3812, 33.423, 16.3774, 0, 0
29, 0.00000, 33.4142, 16.3832, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
30, 0.00000, 33.4142, 16.3832, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
31, 0.00000, 33.4142, 16.3832, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
32, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
33, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
34, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
35, 0.00000, 33.4142, 16.3832, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
36, 0.00000, 33.4142, 16.3832, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
37, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
38, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
39, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
40, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
41, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
42, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
43, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
44, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
45, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
46, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
47, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
48, 0.00000, 33.4142, 16.3833, 33.4284, 16.3813, 33.4229, 16.3775, 0, 0
49, 0.00000, 36.9129, 18.0277, 36.9299, 18.0256, 36.9235, 18.021, 0, 0
50, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
51, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
52, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
53, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
54, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
55, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
56, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
57, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
58, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
59, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
60, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
61, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
62, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
63, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
64, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
65, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
66, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0213, 0, 0
67, 0.00000, 36.9133, 18.0279, 36.9303, 18.0258, 36.9239, 18.0212, 0, 0
68, 0.00000, 36.9133, 18.0278, 36.9304, 18.0257, 36.9239, 18.0211, 0, 0
69, 0.00000, 36.9123, 18.0265, 36.931, 18.0253, 36.9242, 18.0199, 0, 0
70, 0.00000, 36.9093, 18.0227, 36.9326, 18.0239, 36.9249, 18.0164, 0, 0
71, 0.00000, 36.9102, 18.0231, 36.9336, 18.0244, 36.926, 18.0167, 0, 0
72, 0.00000, 36.9102, 18.0231, 36.9337, 18.0244, 36.926, 18.0168, 0, 0
73, 0.00000, 49.9582, 24.3107, 49.9986, 24.3126, 49.9859, 24.2997, 0, 0
74, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
75, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
76, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
77, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
78, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
79, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
80, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
81, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
82, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
83, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
84, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
85, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
86, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
87, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
88, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
89, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
90, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
91, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
92, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
93, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
94, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
95, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
96, 0.00000, 49.962, 24.3135, 50.0024, 24.3153, 49.9898, 24.3024, 0, 0
