hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 51.9618, -0.165582, 51.9874, -0.179588, 51.9862, -0.180855, 0, 0
2, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
3, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
4, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
5, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
6, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
7, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
8, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
9, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
10, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
11, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
12, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
13, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
14, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
15, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
16, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
17, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
18, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
19, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
20, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
21, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
22, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
23, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
24, 0.00000, 51.9618, -0.165584, 51.9874, -0.179591, 51.9862, -0.180858, 0, 0
25, 0.00000, 51.9618, -0.160381, 51.9876, -0.174562, 51.9864, -0.175809, 0, 0
26, 0.00000, 51.9617, -0.160464, 51.9875, -0.174643, 51.9863, -0.17589, 0, 0
27, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
28, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
29, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
30, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
31, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
32, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
33, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
34, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
35, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
36, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
37, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
38, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
39, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
40, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
41, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
42, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
43, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
44, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
45, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
46, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
47, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
48, 0.00000, 51.9617, -0.160466, 51.9875, -0.174644, 51.9863, -0.175891, 0, 0
49, 0.00000, 51.961, -0.108847, 51.9885, -0.124243, 51.9871, -0.125323, 0, 0
50, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
51, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
52, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
53, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
54, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
55, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
56, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
57, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
58, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
59, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
60, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
61, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
62, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
63, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
64, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
65, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
66, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
67, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
68, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
69, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
70, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
71, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
72, 0.00000, 51.9609, -0.108889, 51.9884, -0.124284, 51.987, -0.125364, 0, 0
73, 0.00000, 51.9573, 0.131947, 51.9929, 0.110982, 51.9904, 0.110577, 0, 0
74, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
75, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
76, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
77, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
78, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
79, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
80, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
81, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
82, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
83, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
84, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
85, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
86, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
87, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
88, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
89, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
90, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
91, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
92, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
93, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
94, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
95, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
96, 0.00000, 51.9573, 0.131936, 51.9929, 0.110971, 51.9904, 0.110566, 0, 0
