hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
2, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
3, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
4, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
5, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
6, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
7, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
8, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
9, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
10, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
11, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
12, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
13, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
14, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
15, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
16, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
17, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
18, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
19, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
20, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
21, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
22, 0.00000, 100.065, 40.5328, 100.128, 40.5521, 100.093, 40.5533, 0, 0
23, 0.00000, 100.15, 40.5689, 100.212, 40.5876, 100.178, 40.5888, 0, 0
24, 0.00000, 100.337, 40.6478, 100.393, 40.6651, 100.363, 40.6663, 0, 0
25, 0.00000, 100.699, 40.8009, 100.746, 40.8156, 100.721, 40.8169, 0, 0
26, 0.00000, 100.794, 40.841, 100.839, 40.855, 100.815, 40.8562, 0, 0
27, 0.00000, 87.7409, 35.7237, 87.7736, 35.7342, 87.7567, 35.7353, 0, 0
28, 0.00000, 83.0531, 34.7628, 83.0824, 34.7725, 83.0673, 34.7734, 0, 0
29, 0.00000, 75.6691, 31.2008, 75.6984, 31.21, 75.6829, 31.2135, 0, 0
30, 0.00000, 67.1197, 27.5595, 67.1464, 27.5675, 67.1322, 27.5718, 0, 0
31, 0.00000, 63.2057, 24.7223, 63.2313, 24.7295, 63.2178, 24.7344, 0, 0
32, 0.00000, 53.3599, 21.1128, 53.3828, 21.1189, 53.3707, 21.1246, 0, 0
33, 0.00000, 57.8503, 21.6906, 57.8743, 21.6968, 57.8617, 21.7023, 0, 0
34, 0.00000, 53.3575, 21.1124, 53.3804, 21.1185, 53.3683, 21.1242, 0, 0
35, 0.00000, 74.4564, 24.3455, 74.4852, 24.3525, 74.4705, 24.3573, 0, 0
36, 0.00000, 69.8923, 23.539, 69.9197, 23.5457, 69.9056, 23.5507, 0, 0
37, 0.00000, 53.3708, 21.1147, 53.3936, 21.1207, 53.3816, 21.1264, 0, 0
38, 0.00000, 53.3665, 21.114, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
39, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
40, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
41, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
42, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
43, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
44, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
45, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
46, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
47, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
48, 0.00000, 53.3664, 21.1139, 53.3893, 21.12, 53.3772, 21.1257, 0, 0
49, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
50, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
51, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
52, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
53, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
54, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
55, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
56, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
57, 0.00000, 53.2541, 21.0818, 53.279, 21.0885, 53.2655, 21.0945, 0, 0
