hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
2, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
3, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
4, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
5, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
6, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
7, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
8, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
9, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
10, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
11, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
12, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
13, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
14, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
15, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
16, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
17, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
18, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
19, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
20, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
21, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
22, 0.00000, 15.2663, 0.268753, 15.2725, 0.265869, 15.2718, 0.265341, 0, 0
23, 0.00000, 15.2664, 0.265908, 15.2724, 0.263089, 15.2718, 0.26256, 0, 0
24, 0.00000, 15.2665, 0.254499, 15.2721, 0.251971, 15.2716, 0.251435, 0, 0
25, 0.00000, 15.2668, 0.23607, 15.2716, 0.234007, 15.2712, 0.233461, 0, 0
26, 0.00000, 15.2669, 0.229307, 15.2714, 0.227418, 15.271, 0.22687, 0, 0
27, 0.00000, 15.2672, 0.212967, 15.271, 0.211501, 15.2707, 0.210939, 0, 0
28, 0.00000, 15.2673, 0.209187, 15.2709, 0.207821, 15.2707, 0.207255, 0, 0
29, 0.00000, 15.2673, 0.208245, 15.2709, 0.206899, 15.2706, 0.206334, 0, 0
30, 0.00000, 15.2673, 0.207929, 15.2708, 0.206588, 15.2706, 0.206023, 0, 0
31, 0.00000, 15.2673, 0.207784, 15.2708, 0.206447, 15.2706, 0.205881, 0, 0
32, 0.00000, 15.2673, 0.207535, 15.2708, 0.206201, 15.2706, 0.205636, 0, 0
33, 0.00000, 15.2672, 0.207613, 15.2708, 0.206278, 15.2706, 0.205712, 0, 0
34, 0.00000, 15.2673, 0.207536, 15.2708, 0.206202, 15.2706, 0.205636, 0, 0
35, 0.00000, 15.2672, 0.20796, 15.2708, 0.20662, 15.2706, 0.206052, 0, 0
36, 0.00000, 15.2672, 0.207837, 15.2708, 0.206498, 15.2706, 0.205931, 0, 0
37, 0.00000, 15.2673, 0.207534, 15.2708, 0.2062, 15.2706, 0.205635, 0, 0
38, 0.00000, 15.2673, 0.207535, 15.2708, 0.206201, 15.2706, 0.205635, 0, 0
39, 0.00000, 15.2673, 0.207535, 15.2708, 0.206201, 15.2706, 0.205635, 0, 0
40, 0.00000, 15.2673, 0.207535, 15.2708, 0.206201, 15.2706, 0.205635, 0, 0
