hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 23.9609, 11.5764, 23.9742, 11.577, 23.9699, 11.5726, 0, 0
2, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
3, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
4, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
5, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
6, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
7, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
8, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
9, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
10, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
11, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
12, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
13, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
14, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
15, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
16, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
17, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
18, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
19, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
20, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
21, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
22, 0.00000, 23.9613, 11.5765, 23.9746, 11.5772, 23.9703, 11.5728, 0, 0
23, 0.00000, 23.9613, 11.5766, 23.9747, 11.5772, 23.9703, 11.5729, 0, 0
24, 0.00000, 23.9614, 11.5768, 23.9744, 11.5772, 23.9702, 11.573, 0, 0
25, 0.00000, 26.5673, 12.8059, 26.5802, 12.8055, 26.5758, 12.8016, 0, 0
26, 0.00000, 18.0604, 12.4445, 18.0693, 12.4453, 18.0665, 12.4423, 0, 0
27, 0.00000, 11.3041, 12.26, 11.3096, 12.261, 11.3079, 12.2589, 0, 0
28, 0.00000, 6.26454, 12.1799, 6.26839, 12.1813, 6.26738, 12.1795, 0, 0
29, 0.00000, -2.08307, 12.1541, -2.08087, 12.1566, -2.08097, 12.155, 0, 0
30, 0.00000, -9.89517, 12.2504, -9.89391, 12.2543, -9.89325, 12.2525, 0, 0
31, 0.00000, -9.89507, 12.2508, -9.89377, 12.2547, -9.89313, 12.2529, 0, 0
32, 0.00000, -9.89508, 12.2509, -9.89376, 12.2547, -9.89313, 12.2529, 0, 0
33, 0.00000, -9.89507, 12.2509, -9.89375, 12.2547, -9.89312, 12.2529, 0, 0
34, 0.00000, -9.89508, 12.2509, -9.89375, 12.2548, -9.89313, 12.253, 0, 0
35, 0.00000, -5.40407, 12.1812, -5.40232, 12.1842, -5.40208, 12.1825, 0, 0
36, 0.00000, -9.89511, 12.2505, -9.89387, 12.2544, -9.89319, 12.2526, 0, 0
37, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
38, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
39, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
40, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
41, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
42, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
43, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
44, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
45, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
46, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
47, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
48, 0.00000, -9.89508, 12.251, -9.89374, 12.2548, -9.89313, 12.253, 0, 0
49, 0.00000, -7.73123, 13.1573, -7.72949, 13.1612, -7.729, 13.1593, 0, 0
50, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
51, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
52, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
53, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
54, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
55, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
56, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
57, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
58, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
59, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
60, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
61, 0.00000, -7.73122, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
62, 0.00000, -7.73121, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
63, 0.00000, -7.73121, 13.1573, -7.72948, 13.1612, -7.72899, 13.1592, 0, 0
64, 0.00000, -7.73121, 13.1573, -7.72949, 13.1612, -7.72899, 13.1592, 0, 0
65, 0.00000, -7.73121, 13.1573, -7.72949, 13.1612, -7.72899, 13.1592, 0, 0
66, 0.00000, -7.73121, 13.1572, -7.72949, 13.1611, -7.72898, 13.1592, 0, 0
67, 0.00000, -7.73119, 13.157, -7.72953, 13.161, -7.72898, 13.159, 0, 0
68, 0.00000, 8.46068, 13.1542, 8.46558, 13.1556, 8.46423, 13.1536, 0, 0
69, 0.00000, 18.5839, 13.4087, 18.5933, 13.4095, 18.5903, 13.4063, 0, 0
70, 0.00000, 28.8048, 13.8709, 28.822, 13.8716, 28.8165, 13.8661, 0, 0
71, 0.00000, 28.8065, 13.8719, 28.8237, 13.8725, 28.8182, 13.867, 0, 0
72, 0.00000, 28.8066, 13.8719, 28.8238, 13.8726, 28.8183, 13.8671, 0, 0
73, 0.00000, 37.0686, 17.8943, 37.0966, 17.8952, 37.088, 17.8863, 0, 0
74, 0.00000, 37.0727, 17.897, 37.1007, 17.8979, 37.0921, 17.8891, 0, 0
75, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
76, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
77, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
78, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
79, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
80, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
81, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
82, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
83, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
84, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
85, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
86, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
87, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
88, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
89, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
90, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
91, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
92, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
93, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
94, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
95, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
96, 0.00000, 37.0728, 17.8971, 37.1007, 17.8979, 37.0922, 17.8891, 0, 0
