hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 20.644, 10.8103, 20.6459, 10.8105, 20.6453, 10.8098, 0, 0
2, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
3, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
4, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
5, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
6, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
7, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
8, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
9, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
10, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
11, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
12, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
13, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
14, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
15, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
16, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
17, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
18, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
19, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
20, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
21, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
22, 0.00000, 20.644, 10.8104, 20.646, 10.8105, 20.6453, 10.8098, 0, 0
23, 0.00000, 20.6441, 10.8104, 20.646, 10.8106, 20.6453, 10.8099, 0, 0
24, 0.00000, 20.6441, 10.8106, 20.646, 10.8106, 20.6453, 10.81, 0, 0
25, 0.00000, 12.9711, 10.1804, 12.9722, 10.1806, 12.9718, 10.1802, 0, 0
26, 0.00000, 11.2918, 10.1489, 11.2928, 10.1491, 11.2925, 10.1487, 0, 0
