hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
2, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
3, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
4, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
5, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
6, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
7, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
8, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
9, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
10, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
11, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
12, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
13, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
14, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
15, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
16, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
17, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
18, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
19, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
20, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
21, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
22, 0.00000, 0.0974613, 0.667437, 0.09755, 0.667739, 0.0974575, 0.667567, 0, 0
23, 0.00000, 0.097489, 0.667629, 0.0975765, 0.667924, 0.0974855, 0.667754, 0, 0
24, 0.00000, 0.0975669, 0.668166, 0.097651, 0.668444, 0.0975643, 0.668279, 0, 0
25, 0.00000, 0.0978458, 0.670086, 0.0979174, 0.670305, 0.0978458, 0.67016, 0, 0
26, 0.00000, 0.0979603, 0.670877, 0.0980269, 0.671069, 0.0979617, 0.670933, 0, 0
27, 0.00000, 0.0981843, 0.672423, 0.0982409, 0.672564, 0.0981883, 0.672443, 0, 0
28, 0.00000, 0.098302, 0.673235, 0.0983533, 0.673349, 0.0983073, 0.673235, 0, 0
29, 0.00000, 0.0984961, 0.674575, 0.0985387, 0.674645, 0.0985037, 0.674545, 0, 0
30, 0.00000, 0.0985802, 0.675156, 0.098619, 0.675205, 0.0985888, 0.675111, 0, 0
31, 0.00000, 0.0985929, 0.675243, 0.0986312, 0.675291, 0.0986017, 0.675197, 0, 0
32, 0.00000, 0.0986323, 0.675515, 0.0986688, 0.675553, 0.0986414, 0.675462, 0, 0
33, 0.00000, 0.0986054, 0.675329, 0.0986431, 0.675374, 0.0986142, 0.675281, 0, 0
34, 0.00000, 0.0986734, 0.675799, 0.0987082, 0.675828, 0.098683, 0.67574, 0, 0
35, 0.00000, 0.0985346, 0.674841, 0.0985755, 0.674901, 0.0985426, 0.674804, 0, 0
