hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 23.9283, 11.561, 23.9418, 11.5616, 23.9374, 11.5572, 0, 0
2, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
3, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
4, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
5, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
6, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
7, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
8, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
9, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
10, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
11, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
12, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
13, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
14, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
15, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
16, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
17, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
18, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
19, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
20, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
21, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
22, 0.00000, 23.9287, 11.5611, 23.9422, 11.5618, 23.9378, 11.5574, 0, 0
23, 0.00000, 23.9288, 11.5612, 23.9422, 11.5618, 23.9378, 11.5575, 0, 0
24, 0.00000, 23.9288, 11.5614, 23.942, 11.5618, 23.9377, 11.5576, 0, 0
25, 0.00000, 11.0922, 8.56086, 11.0983, 8.56216, 11.0964, 8.55979, 0, 0
26, 0.00000, 9.41027, 8.53003, 9.41535, 8.53135, 9.41381, 8.52927, 0, 0
27, 0.00000, 2.70857, 8.46005, 2.711, 8.4619, 2.71054, 8.46042, 0, 0
