hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0.0971529, 0.665345, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
2, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
3, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
4, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
5, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
6, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
7, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
8, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
9, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
10, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
11, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
12, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
13, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
14, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
15, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
16, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
17, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
18, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
19, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
20, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
21, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
22, 0.00000, 0.0971529, 0.665344, 0.0972856, 0.665802, 0.0971467, 0.665546, 0, 0
23, 0.00000, 0.0971565, 0.665369, 0.097289, 0.665826, 0.0971503, 0.66557, 0, 0
24, 0.00000, 0.0972008, 0.665676, 0.0973307, 0.666119, 0.0971952, 0.665867, 0, 0
25, 0.00000, 0.0973993, 0.66705, 0.0975175, 0.667432, 0.0973968, 0.667199, 0, 0
26, 0.00000, 0.0975085, 0.667805, 0.09762, 0.668154, 0.0975077, 0.66793, 0, 0
27, 0.00000, 0.0977955, 0.669793, 0.0978892, 0.670049, 0.0977994, 0.669853, 0, 0
28, 0.00000, 0.0979425, 0.670811, 0.098027, 0.67102, 0.0979488, 0.670838, 0, 0
29, 0.00000, 0.0981079, 0.671957, 0.0981822, 0.672112, 0.0981169, 0.671946, 0, 0
30, 0.00000, 0.0981832, 0.672479, 0.0982527, 0.672609, 0.0981935, 0.67245, 0, 0
31, 0.00000, 0.0981939, 0.672554, 0.0982628, 0.67268, 0.0982045, 0.672522, 0, 0
