hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
2, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
3, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
4, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
5, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
6, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
7, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
8, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
9, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
10, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
11, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
12, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
13, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
14, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
15, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
16, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
17, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
18, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
19, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
20, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
21, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
22, 0.00000, 23.801, 9.89702, 23.8132, 9.89929, 23.8106, 9.89491, 0, 0
23, 0.00000, 23.801, 9.89687, 23.8131, 9.89914, 23.8106, 9.89476, 0, 0
24, 0.00000, 23.801, 9.89521, 23.8128, 9.89748, 23.8104, 9.89321, 0, 0
25, 0.00000, 15.3393, 6.44612, 15.3458, 6.4468, 15.3452, 6.44477, 0, 0
26, 0.00000, 13.648, 5.79215, 13.6532, 5.79257, 13.6529, 5.79101, 0, 0
27, 0.00000, 6.91069, 2.60037, 6.91247, 2.59958, 6.91329, 2.59941, 0, 0
28, 0.00000, 1.89027, 0.67844, 1.89052, 0.677194, 1.89171, 0.677579, 0, 0
29, 0.00000, -6.42405, 0.618886, -6.42522, 0.617952, -6.42389, 0.618622, 0, 0
30, 0.00000, -10.5354, 0.638847, -10.5369, 0.638077, -10.5356, 0.638798, 0, 0
31, 0.00000, -10.5354, 0.637022, -10.5369, 0.636277, -10.5356, 0.636976, 0, 0
32, 0.00000, -10.5354, 0.635952, -10.5369, 0.635217, -10.5356, 0.635904, 0, 0
33, 0.00000, -10.5354, 0.636254, -10.5369, 0.635517, -10.5356, 0.636207, 0, 0
34, 0.00000, -10.5354, 0.634923, -10.5368, 0.63419, -10.5356, 0.63487, 0, 0
35, 0.00000, -9.73282, 0.635097, -9.73439, 0.634219, -9.733, 0.634981, 0, 0
36, 0.00000, -10.5354, 0.638742, -10.5369, 0.637943, -10.5356, 0.638672, 0, 0
37, 0.00000, -10.5354, 0.633985, -10.5368, 0.633245, -10.5356, 0.633918, 0, 0
38, 0.00000, -10.5354, 0.633982, -10.5368, 0.633242, -10.5356, 0.633915, 0, 0
39, 0.00000, -10.5354, 0.633982, -10.5368, 0.633242, -10.5356, 0.633915, 0, 0
40, 0.00000, -10.5354, 0.633982, -10.5368, 0.633242, -10.5356, 0.633915, 0, 0
41, 0.00000, -10.5354, 0.633982, -10.5368, 0.633242, -10.5356, 0.633915, 0, 0
42, 0.00000, -10.5354, 0.633982, -10.5368, 0.633242, -10.5356, 0.633915, 0, 0
43, 0.00000, -10.5354, 0.633982, -10.5368, 0.633242, -10.5356, 0.633915, 0, 0
44, 0.00000, -10.5354, 0.633982, -10.5368, 0.633242, -10.5356, 0.633915, 0, 0
45, 0.00000, -10.5354, 0.633982, -10.5368, 0.633242, -10.5356, 0.633915, 0, 0
