hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
2, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
3, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
4, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
5, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
6, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
7, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
8, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
9, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
10, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
11, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
12, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
13, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
14, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
15, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
16, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
17, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
18, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
19, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
20, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
21, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
22, 0.00000, 30.612, 12.6369, 30.6128, 12.637, 30.6126, 12.6367, 0, 0
23, 0.00000, 30.612, 12.6368, 30.6128, 12.6369, 30.6126, 12.6366, 0, 0
24, 0.00000, 30.6119, 12.6363, 30.6127, 12.6364, 30.6125, 12.6361, 0, 0
25, 0.00000, 23.7494, 9.43058, 23.7499, 9.4306, 23.7498, 9.43046, 0, 0
26, 0.00000, 22.0476, 9.34889, 22.048, 9.34892, 22.0479, 9.3488, 0, 0
27, 0.00000, 15.2481, 6.19794, 15.2483, 6.19792, 15.2483, 6.19789, 0, 0
28, 0.00000, 10.1816, 3.85909, 10.1817, 3.85906, 10.1817, 3.85905, 0, 0
29, 0.00000, 1.79914, 0.744039, 1.79915, 0.744004, 1.79918, 0.744022, 0, 0
30, 0.00000, 0.131206, -0.0194395, 0.131212, -0.019464, 0.13123, -0.0194476, 0, 0
31, 0.00000, 0.13121, -0.0197904, 0.131216, -0.0198129, 0.131232, -0.0197974, 0, 0
32, 0.00000, 0.131218, -0.0204038, 0.131223, -0.0204234, 0.131237, -0.0204097, 0, 0
33, 0.00000, 0.131214, -0.0201294, 0.131219, -0.0201508, 0.131235, -0.0201364, 0, 0
34, 0.00000, 0.13123, -0.0214101, 0.131233, -0.0214255, 0.131245, -0.0214148, 0, 0
35, 0.00000, 0.131204, -0.0192341, 0.131206, -0.0192658, 0.131232, -0.0192487, 0, 0
36, 0.00000, 0.131212, -0.0199255, 0.131215, -0.0199513, 0.131236, -0.0199362, 0, 0
37, 0.00000, 0.131237, -0.0220033, 0.13124, -0.0220159, 0.131249, -0.022007, 0, 0
38, 0.00000, 0.131237, -0.0220067, 0.13124, -0.0220193, 0.131249, -0.0220104, 0, 0
39, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
40, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
41, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
42, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
43, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
44, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
45, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
46, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
47, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
48, 0.00000, 0.131237, -0.0220068, 0.13124, -0.0220194, 0.131249, -0.0220105, 0, 0
49, 0.00000, 0.131203, -0.0191837, 0.131209, -0.0192081, 0.131227, -0.0191911, 0, 0
50, 0.00000, 0.131203, -0.0191839, 0.131209, -0.0192083, 0.131227, -0.0191913, 0, 0
