hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
2, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
3, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
4, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
5, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
6, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
7, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
8, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
9, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
10, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
11, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
12, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
13, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
14, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
15, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
16, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
17, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
18, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
19, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
20, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
21, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
22, 0.00000, 0.0976616, 0.668733, 0.0977676, 0.669177, 0.0976468, 0.668991, 0, 0
23, 0.00000, 0.0976686, 0.66878, 0.0977743, 0.669224, 0.0976538, 0.669038, 0, 0
24, 0.00000, 0.0977392, 0.669263, 0.0978411, 0.669693, 0.0977247, 0.669514, 0, 0
25, 0.00000, 0.0980405, 0.671321, 0.0981254, 0.671689, 0.0980273, 0.671541, 0, 0
26, 0.00000, 0.0982065, 0.672456, 0.0982818, 0.672787, 0.0981941, 0.672658, 0, 0
27, 0.00000, 0.0986119, 0.675232, 0.0986632, 0.675469, 0.0986021, 0.675383, 0, 0
28, 0.00000, 0.098812, 0.676604, 0.0988513, 0.676791, 0.0988038, 0.676727, 0, 0
29, 0.00000, 0.0990112, 0.677976, 0.0990386, 0.678109, 0.0990052, 0.678064, 0, 0
30, 0.00000, 0.0990909, 0.678527, 0.0991133, 0.678635, 0.0990861, 0.678598, 0, 0
31, 0.00000, 0.0991028, 0.67861, 0.0991246, 0.678714, 0.0990982, 0.678678, 0, 0
32, 0.00000, 0.0991119, 0.678672, 0.0991332, 0.678774, 0.0991074, 0.678739, 0, 0
33, 0.00000, 0.0991087, 0.67865, 0.0991302, 0.678753, 0.0991042, 0.678718, 0, 0
34, 0.00000, 0.0991226, 0.678745, 0.0991436, 0.678846, 0.0991181, 0.678812, 0, 0
35, 0.00000, 0.0990571, 0.678291, 0.099082, 0.678413, 0.0990516, 0.678373, 0, 0
36, 0.00000, 0.0990938, 0.678545, 0.0991163, 0.678655, 0.0990888, 0.678618, 0, 0
37, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
38, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
39, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
40, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
41, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
42, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
43, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
44, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
45, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
46, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
47, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
48, 0.00000, 0.0991317, 0.678807, 0.0991522, 0.678907, 0.0991272, 0.678874, 0, 0
49, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
50, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
51, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
52, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
53, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
54, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
55, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
56, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
57, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
58, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
59, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
60, 0.00000, 0.0990076, 0.67796, 0.0990355, 0.678086, 0.0990026, 0.678039, 0, 0
