hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
2, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
3, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
4, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
5, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
6, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
7, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
8, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
9, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
10, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
11, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
12, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
13, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
14, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
15, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
16, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
17, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
18, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
19, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
20, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
21, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
22, 0.00000, 0.26663, 1.87445, 0.266964, 1.87588, 0.266578, 1.87529, 0, 0
23, 0.00000, 0.266649, 1.87458, 0.266982, 1.87601, 0.266597, 1.87542, 0, 0
24, 0.00000, 0.266862, 1.87607, 0.267183, 1.87746, 0.266811, 1.87689, 0, 0
25, 0.00000, 0.267801, 1.88266, 0.268072, 1.88386, 0.267755, 1.88339, 0, 0
26, 0.00000, 0.26833, 1.88637, 0.268571, 1.88746, 0.268286, 1.88704, 0, 0
27, 0.00000, 0.269663, 1.89574, 0.26983, 1.89653, 0.269628, 1.89625, 0, 0
28, 0.00000, 0.270332, 1.90045, 0.270461, 1.90108, 0.270302, 1.90087, 0, 0
29, 0.00000, 0.270992, 1.90511, 0.271084, 1.90558, 0.270969, 1.90542, 0, 0
30, 0.00000, 0.271262, 1.90703, 0.271338, 1.90741, 0.271243, 1.90729, 0, 0
31, 0.00000, 0.271304, 1.90733, 0.271379, 1.9077, 0.271287, 1.90758, 0, 0
32, 0.00000, 0.271332, 1.90753, 0.271405, 1.90789, 0.271315, 1.90777, 0, 0
33, 0.00000, 0.271323, 1.90747, 0.271397, 1.90783, 0.271306, 1.90771, 0, 0
34, 0.00000, 0.271362, 1.90774, 0.271434, 1.9081, 0.271344, 1.90798, 0, 0
35, 0.00000, 0.271142, 1.90618, 0.271226, 1.9066, 0.271121, 1.90646, 0, 0
36, 0.00000, 0.271267, 1.90707, 0.271344, 1.90745, 0.271248, 1.90733, 0, 0
37, 0.00000, 0.271388, 1.90792, 0.271458, 1.90827, 0.27137, 1.90816, 0, 0
38, 0.00000, 0.271388, 1.90792, 0.271458, 1.90827, 0.27137, 1.90816, 0, 0
39, 0.00000, 0.271388, 1.90792, 0.271458, 1.90827, 0.27137, 1.90816, 0, 0
40, 0.00000, 0.271388, 1.90792, 0.271458, 1.90827, 0.27137, 1.90816, 0, 0
41, 0.00000, 0.271388, 1.90792, 0.271458, 1.90827, 0.27137, 1.90816, 0, 0
42, 0.00000, 0.271388, 1.90792, 0.271458, 1.90827, 0.27137, 1.90816, 0, 0
43, 0.00000, 0.271388, 1.90792, 0.271458, 1.90827, 0.27137, 1.90816, 0, 0
44, 0.00000, 0.271388, 1.90792, 0.271458, 1.90827, 0.27137, 1.90816, 0, 0
