hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
2, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
3, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
4, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
5, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
6, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
7, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
8, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
9, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
10, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
11, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
12, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
13, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
14, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
15, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
16, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
17, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
18, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
19, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
20, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
21, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
22, 0.00000, 3.05704, 1.2095, 3.05772, 1.20959, 3.05752, 1.20938, 0, 0
23, 0.00000, 1.38826, 0.51562, 1.38858, 0.515561, 1.38856, 0.515535, 0, 0
24, 0.00000, -0.278506, 0.414167, -0.27851, 0.414152, -0.278401, 0.414209, 0, 0
25, 0.00000, -2.10081, 0.00299374, -2.10108, 0.00297764, -2.10091, 0.00310209, 0, 0
26, 0.00000, -2.10064, 0.00203586, -2.10087, 0.00201932, -2.10072, 0.00212805, 0, 0
27, 0.00000, -2.10031, 0.000161698, -2.10047, 0.000150953, -2.10036, 0.00022666, 0, 0
28, 0.00000, -2.10014, -0.000768265, -2.10027, -0.000775408, -2.10018, -0.000716607, 0, 0
29, 0.00000, -2.09992, -0.00206251, -2.09998, -0.00205874, -2.09994, -0.00202653, 0, 0
30, 0.00000, -2.09983, -0.00257481, -2.09987, -0.00256422, -2.09984, -0.00254382, 0, 0
31, 0.00000, -2.09981, -0.00266273, -2.09985, -0.00265242, -2.09982, -0.00263345, 0, 0
32, 0.00000, -2.09977, -0.00289832, -2.0998, -0.00288838, -2.09978, -0.00287329, 0, 0
