hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
2, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
3, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
4, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
5, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
6, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
7, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
8, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
9, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
10, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
11, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
12, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
13, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
14, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
15, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
16, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
17, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
18, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
19, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
20, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
21, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
22, 0.00000, 3.36369, 1.43104, 3.36454, 1.43119, 3.36429, 1.4309, 0, 0
23, 0.00000, 1.69019, 0.665337, 1.69062, 0.665285, 1.69059, 0.66522, 0, 0
24, 0.00000, 0.021783, 0.00903709, 0.0218188, 0.00884077, 0.0219727, 0.00896433, 0, 0
25, 0.00000, -1.33713, 0.0453248, -1.33732, 0.0452235, -1.33711, 0.0453653, 0, 0
26, 0.00000, -1.337, 0.043418, -1.33717, 0.0433277, -1.33698, 0.0434511, 0, 0
27, 0.00000, -1.33676, 0.0397516, -1.33688, 0.039688, -1.33675, 0.0397755, 0, 0
28, 0.00000, -1.33664, 0.0378954, -1.33673, 0.0378463, -1.33663, 0.0379152, 0, 0
29, 0.00000, -1.33647, 0.035234, -1.33651, 0.0352112, -1.33646, 0.0352523, 0, 0
30, 0.00000, -1.3364, 0.034167, -1.33643, 0.0341572, -1.33639, 0.0341865, 0, 0
31, 0.00000, -1.33639, 0.0339858, -1.33641, 0.0339768, -1.33638, 0.0340043, 0, 0
32, 0.00000, -1.33636, 0.0334795, -1.33638, 0.0334733, -1.33635, 0.0334959, 0, 0
33, 0.00000, -1.33637, 0.0337815, -1.33639, 0.0337722, -1.33636, 0.0337978, 0, 0
34, 0.00000, -1.3363, 0.032676, -1.33631, 0.032673, -1.33629, 0.0326879, 0, 0
35, 0.00000, -1.33642, 0.0345477, -1.33646, 0.0345248, -1.33641, 0.0345595, 0, 0
36, 0.00000, -1.33639, 0.0341018, -1.33643, 0.0340849, -1.33639, 0.0341146, 0, 0
37, 0.00000, -1.33627, 0.0321854, -1.33627, 0.0321859, -1.33626, 0.0321958, 0, 0
