hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 29.365, 14.4942, 29.3821, 14.4954, 29.3764, 14.4897, 0, 0
2, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
3, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
4, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
5, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
6, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
7, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
8, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
9, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
10, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
11, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
12, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
13, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
14, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
15, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
16, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
17, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
18, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
19, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
20, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
21, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
22, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
23, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
24, 0.00000, 29.3653, 14.4944, 29.3824, 14.4955, 29.3767, 14.4899, 0, 0
25, 0.00000, 32.8513, 16.1158, 32.8706, 16.117, 32.8643, 16.1106, 0, 0
26, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
27, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
28, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
29, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
30, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
31, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
32, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
33, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
34, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
35, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
36, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
37, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
38, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
39, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
40, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
41, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
42, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
43, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
44, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
45, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
46, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
47, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
48, 0.00000, 32.8515, 16.1159, 32.8708, 16.1171, 32.8644, 16.1107, 0, 0
49, 0.00000, 36.3427, 17.7552, 36.3654, 17.7565, 36.358, 17.7492, 0, 0
50, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
51, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
52, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
53, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
54, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
55, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
56, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
57, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
58, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
59, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
60, 0.00000, 36.3432, 17.7555, 36.3658, 17.7568, 36.3585, 17.7494, 0, 0
