hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 11.6004, 5.73041, 11.6054, 5.73068, 11.6037, 5.72903, 0, 0
2, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
3, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
4, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
5, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
6, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
7, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
8, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
9, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
10, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
11, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
12, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
13, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
14, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
15, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
16, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
17, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
18, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
19, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
20, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
21, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
22, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
23, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
24, 0.00000, 11.6005, 5.73045, 11.6055, 5.73072, 11.6038, 5.72908, 0, 0
25, 0.00000, 12.3513, 6.07366, 12.3564, 6.07391, 12.3547, 6.07224, 0, 0
26, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
27, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
28, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
29, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
30, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
31, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
32, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
33, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
34, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
35, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
36, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
37, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
38, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
39, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
40, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
41, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
42, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
43, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
44, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
45, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
46, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
47, 0.00000, 12.3513, 6.07363, 12.3564, 6.07389, 12.3546, 6.07221, 0, 0
