hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 47.9551, 23.3691, 47.9863, 23.3795, 47.9657, 23.3777, 0, 0
2, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
3, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
4, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
5, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
6, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
7, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
8, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
9, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
10, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
11, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
12, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
13, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
14, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
15, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
16, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
17, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
18, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
19, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
20, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
21, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
22, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
23, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
24, 0.00000, 47.9549, 23.3691, 47.986, 23.3794, 47.9655, 23.3776, 0, 0
25, 0.00000, 34.0337, 16.3944, 34.0474, 16.3945, 34.043, 16.3903, 0, 0
26, 0.00000, 34.0292, 16.3929, 34.043, 16.393, 34.0386, 16.3888, 0, 0
27, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
28, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
29, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
30, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
31, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
32, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
33, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
34, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
35, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
36, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
37, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
38, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
39, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
40, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
41, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
42, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
43, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
44, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
45, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
46, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
47, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
48, 0.00000, 34.0292, 16.3929, 34.0429, 16.393, 34.0386, 16.3888, 0, 0
49, 0.00000, 37.4923, 18.0949, 37.5082, 18.0951, 37.5032, 18.0902, 0, 0
50, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
51, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
52, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
53, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
54, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
55, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
56, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
57, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
58, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
59, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
60, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
61, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
62, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
63, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
64, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
65, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
66, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
67, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
68, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
69, 0.00000, 37.494, 18.0956, 37.5099, 18.0958, 37.5049, 18.0909, 0, 0
