hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 5.76401, 3.28663, 5.76595, 3.28693, 5.76525, 3.2862, 0, 0
2, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
3, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
4, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
5, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
6, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
7, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
8, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
9, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
10, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
11, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
12, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
13, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
14, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
15, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
16, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
17, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
18, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
19, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
20, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
21, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
22, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
23, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
24, 0.00000, 5.76403, 3.28664, 5.76598, 3.28694, 5.76528, 3.28621, 0, 0
25, 0.00000, 5.50527, 3.16556, 5.50707, 3.16585, 5.50642, 3.16517, 0, 0
26, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
27, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
28, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
29, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
30, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
31, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
32, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
33, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
34, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
35, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
36, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
37, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
38, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
39, 0.00000, 5.50525, 3.16555, 5.50704, 3.16584, 5.50639, 3.16516, 0, 0
