hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 2.62673, 1.74947, 2.62778, 1.7498, 2.62735, 1.74933, 0, 0
2, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
3, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
4, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
5, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
6, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
7, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
8, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
9, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
10, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
11, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
12, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
13, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
14, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
15, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
16, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
17, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
18, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
19, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
20, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
21, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
22, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
23, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
24, 0.00000, 2.62674, 1.74948, 2.62779, 1.74981, 2.62736, 1.74933, 0, 0
25, 0.00000, 3.33156, 2.05499, 3.33283, 2.0553, 3.33233, 2.05477, 0, 0
26, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
27, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
28, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
29, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
30, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
31, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
32, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
33, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
34, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
35, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
36, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
37, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
38, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
39, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
40, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
41, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
42, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
43, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
44, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
45, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
46, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
47, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
48, 0.00000, 3.33155, 2.05499, 3.33281, 2.0553, 3.33232, 2.05476, 0, 0
49, 0.00000, 3.75467, 2.2381, 3.75615, 2.23843, 3.75558, 2.23782, 0, 0
50, 0.00000, 3.75468, 2.23811, 3.75617, 2.23843, 3.75559, 2.23783, 0, 0
51, 0.00000, 3.75468, 2.23811, 3.75617, 2.23843, 3.75559, 2.23783, 0, 0
