hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 10.0707, 5.03607, 10.0762, 5.03654, 10.0743, 5.03466, 0, 0
2, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
3, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
4, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
5, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
6, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
7, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
8, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
9, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
10, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
11, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
12, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
13, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
14, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
15, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
16, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
17, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
18, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
19, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
20, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
21, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
22, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
23, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
24, 0.00000, 10.0708, 5.03612, 10.0763, 5.03658, 10.0744, 5.0347, 0, 0
25, 0.00000, 11.558, 5.71074, 11.5644, 5.7112, 11.5622, 5.70907, 0, 0
26, 0.00000, 11.5581, 5.71077, 11.5644, 5.71123, 11.5623, 5.7091, 0, 0
27, 0.00000, 11.5581, 5.71077, 11.5644, 5.71123, 11.5623, 5.7091, 0, 0
28, 0.00000, 11.5581, 5.71077, 11.5644, 5.71123, 11.5623, 5.7091, 0, 0
29, 0.00000, 11.5581, 5.71077, 11.5644, 5.71123, 11.5623, 5.7091, 0, 0
30, 0.00000, 11.5581, 5.71077, 11.5644, 5.71123, 11.5623, 5.7091, 0, 0
