hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 18.2451, 8.81882, 18.2531, 8.81915, 18.2505, 8.81656, 0, 0
2, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
3, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
4, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
5, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
6, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
7, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
8, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
9, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
10, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
11, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
12, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
13, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
14, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
15, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
16, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
17, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
18, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
19, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
20, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
21, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
22, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
23, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
24, 0.00000, 18.2454, 8.81897, 18.2534, 8.8193, 18.2508, 8.81671, 0, 0
25, 0.00000, 9.92058, 4.97044, 9.92498, 4.97081, 9.92347, 4.9693, 0, 0
26, 0.00000, 9.92028, 4.97043, 9.92467, 4.9708, 9.92317, 4.9693, 0, 0
